sno,latitude,longitude,pothole,rating
776,12.9962 ,77.5737,32,3
777,12.9929 ,77.7357,29,1
778,13.0001 ,77.6274,25,10
779,13.0372 ,77.7363,19,8
780,12.8865 ,77.6340,32,9
781,12.8763 ,77.4935,22,5
782,13.0865 ,77.6402,19,2
783,12.9093 ,77.6563,20,8
784,12.9998 ,77.6615,28,10
785,12.8402 ,77.6828,34,2
786,12.9044 ,77.6268,28,8
787,13.0708 ,77.5479,22,3
788,13.0042 ,77.6911,32,8
789,13.0396 ,77.5138,33,9
790,13.0946 ,77.6278,18,4
791,13.0385 ,77.6922,30,8
792,12.8718 ,77.5862,33,9
793,12.9040 ,77.7367,32,4
794,13.0587 ,77.6807,30,2
795,13.0856 ,77.6528,18,1
796,12.9585 ,77.5380,22,3
797,13.0573 ,77.7022,30,7
798,13.0158 ,77.5888,20,8
799,12.9480 ,77.7008,30,4
800,13.0370 ,77.7165,25,8
801,13.0236 ,77.6191,24,1
802,13.0131 ,77.5529,22,8
803,13.0936 ,77.5038,15,4
804,12.8411 ,77.4941,22,9
805,12.9857 ,77.6272,15,5
806,13.0843 ,77.7374,27,5
807,13.0027 ,77.7289,35,8
808,12.8968 ,77.6499,29,7
809,12.9836 ,77.5181,35,10
810,12.8770 ,77.5101,35,3
811,12.9713 ,77.4920,33,8
812,13.0255 ,77.6074,32,4
813,12.9442 ,77.5640,26,10
814,13.0703 ,77.6369,26,4
815,12.9440 ,77.4923,32,3
816,13.0252 ,77.7086,33,7
817,12.8834 ,77.6571,24,4
818,12.8993 ,77.5538,31,4
819,12.9661 ,77.7370,20,1
820,12.8776 ,77.5420,32,4
821,13.0111 ,77.5536,29,1
822,12.9206 ,77.5502,24,8
823,12.8607 ,77.7071,20,1
824,13.0584 ,77.6826,30,1
825,12.9168 ,77.5732,15,6
826,13.0333 ,77.6310,35,7
827,12.8864 ,77.5251,34,1
828,13.0609 ,77.7449,16,3
829,12.8925 ,77.7458,27,6
830,13.0032 ,77.7258,20,4
831,13.0420 ,77.5937,31,1
832,12.9578 ,77.5122,27,3
833,12.9336 ,77.5342,25,4
834,12.8474 ,77.5924,21,10
835,12.8926 ,77.5774,26,1
836,12.8621 ,77.6012,35,10
837,12.9883 ,77.6125,26,6
838,13.0916 ,77.7153,16,6
839,12.9785 ,77.7234,28,1
840,13.0223 ,77.5599,32,3
841,13.0728 ,77.6687,31,8
842,13.0546 ,77.6547,26,5
843,12.9679 ,77.5851,33,9
844,12.8506 ,77.6310,15,2
845,12.9476 ,77.7481,22,7
846,12.9311 ,77.5234,35,5
847,12.8998 ,77.6299,31,9
848,12.8763 ,77.7210,15,9
849,12.9480 ,77.5966,31,8
850,13.0419 ,77.5915,15,3
851,13.0967 ,77.7307,32,1
852,13.0869 ,77.5095,22,1
853,12.9731 ,77.6199,24,8
854,12.8856 ,77.5797,16,8
855,13.0774 ,77.6201,16,8
856,12.9079 ,77.5214,17,5
857,13.0675 ,77.6982,19,1
858,12.9631 ,77.6670,33,10
859,13.0692 ,77.7104,32,3
860,13.0667 ,77.5899,17,3
861,12.9239 ,77.7244,28,9
862,12.9828 ,77.6702,32,2
863,12.8664 ,77.7447,21,10
864,13.0211 ,77.6292,32,2
865,13.0833 ,77.5602,18,10
866,12.8704 ,77.6379,24,6
867,12.8760 ,77.4842,16,7
868,12.9617 ,77.7377,32,8
869,13.0952 ,77.6964,15,1
870,13.0504 ,77.6363,15,10
871,12.8555 ,77.7221,27,8
872,12.9094 ,77.6025,24,10
873,12.9888 ,77.5312,17,7
874,13.0799 ,77.6500,16,9
875,12.9762 ,77.6901,29,5
876,13.0689 ,77.7174,23,6
877,12.8840 ,77.5112,23,3
878,12.9834 ,77.6447,29,6
879,12.9716 ,77.7250,19,8
880,12.8611 ,77.6709,34,8
881,12.9246 ,77.4849,21,8
882,13.0426 ,77.6545,26,3
883,13.0839 ,77.6420,20,3
884,12.9047 ,77.5642,15,5
885,13.0274 ,77.5659,28,6
886,12.8583 ,77.5898,28,3
887,12.8740 ,77.6187,26,5
888,12.8989 ,77.6022,29,2
889,13.0910 ,77.6228,26,1
890,12.8889 ,77.5651,33,4
891,13.0662 ,77.7127,28,7
892,13.0634 ,77.6903,34,6
893,12.8482 ,77.6209,18,3
894,12.9801 ,77.6898,16,4
895,12.8971 ,77.6330,25,5
896,13.0405 ,77.5499,25,4
897,12.8623 ,77.4904,17,1
898,12.8942 ,77.5728,19,2
899,13.0881 ,77.6820,27,1
900,12.9287 ,77.5596,25,8
901,13.0338 ,77.5600,27,2
902,12.9759 ,77.6594,22,8
903,12.9116 ,77.6296,20,7
904,13.0575 ,77.7287,24,2
905,13.0542 ,77.6744,32,2
906,12.9452 ,77.5884,15,9
907,12.9932 ,77.6577,31,10
908,12.9764 ,77.7114,25,6
909,12.9784 ,77.5410,15,8
910,12.9561 ,77.6904,22,1
911,12.9588 ,77.6426,16,10
912,12.9347 ,77.5468,22,7
913,12.9030 ,77.5265,24,10
914,12.9365 ,77.5812,32,7
915,12.9166 ,77.6450,30,9
916,12.9282 ,77.5082,15,10
917,12.8789 ,77.6790,30,2
918,12.8680 ,77.6933,20,2
919,12.9447 ,77.7263,35,2
920,12.8587 ,77.5508,23,2
921,12.9922 ,77.4915,28,7
922,12.9139 ,77.6381,35,8
923,12.8545 ,77.6415,31,9
924,12.9689 ,77.5644,19,4
925,13.0170 ,77.5360,27,5
926,12.8664 ,77.6385,30,2
927,12.9499 ,77.5673,34,6
928,13.0269 ,77.6624,20,8
929,12.8668 ,77.5891,17,2
930,12.9477 ,77.5943,34,1
931,12.9872 ,77.7268,27,5
932,13.0752 ,77.7274,34,5
933,13.0106 ,77.5059,33,6
934,13.0574 ,77.7018,19,8
935,13.0933 ,77.6129,17,1
936,13.0026 ,77.6640,22,2
937,12.8751 ,77.5672,20,1
938,12.8557 ,77.5988,20,3
939,12.9088 ,77.5476,20,8
940,13.0370 ,77.7244,33,7
941,12.9113 ,77.6636,16,3
942,12.9222 ,77.6545,27,10
943,12.9385 ,77.6642,29,9
944,12.9350 ,77.5196,33,6
945,12.9062 ,77.6678,26,2
946,12.8921 ,77.6052,16,2
947,12.9335 ,77.6830,16,7
948,13.0690 ,77.6886,27,7
949,12.9081 ,77.5356,18,8
950,12.8514 ,77.6368,31,6
951,12.9173 ,77.7397,26,10
952,13.0026 ,77.7215,23,4
953,12.8653 ,77.5295,25,1
954,12.9243 ,77.6839,23,8
955,13.0012 ,77.6073,15,5
956,12.9025 ,77.6489,20,7
957,13.0161 ,77.5706,27,6
958,13.0458 ,77.7331,34,2
959,13.0261 ,77.7454,26,4
960,13.0148 ,77.7325,33,9
961,12.8906 ,77.5432,15,1
962,12.8780 ,77.6792,18,1
963,12.9947 ,77.6398,35,1
964,13.0605 ,77.5373,25,5
965,12.9208 ,77.6799,15,4
966,12.9165 ,77.5683,21,8
967,12.9566 ,77.5673,33,2
968,13.0120 ,77.7436,29,7
969,12.8605 ,77.6055,34,5
970,12.9263 ,77.5761,18,8
971,13.0131 ,77.5936,20,3
972,13.0114 ,77.5205,15,4
973,13.0971 ,77.5788,29,1
974,12.9263 ,77.5338,16,8
975,12.8833 ,77.6988,27,10
976,12.8547 ,77.6401,32,3
977,12.8732 ,77.4886,16,6
978,12.9090 ,77.6610,19,3
979,13.0055 ,77.7057,31,8
980,12.8781 ,77.7315,19,5
981,12.8627 ,77.5264,30,7
982,13.0800 ,77.7126,28,5
983,12.8695 ,77.7288,20,10
984,12.9995 ,77.6674,35,4
985,12.9973 ,77.5940,20,5
986,13.0927 ,77.6686,32,6
987,12.9416 ,77.5345,22,6
988,12.8503 ,77.5648,31,10
989,12.9877 ,77.7466,28,1
990,13.0764 ,77.5714,30,2
991,13.0012 ,77.7478,26,8
992,12.9538 ,77.6158,18,3
993,12.9273 ,77.6043,29,5
994,12.8819 ,77.5485,34,2
995,12.9296 ,77.5290,28,3
996,12.9016 ,77.6812,21,6
997,13.0641 ,77.5012,17,8
998,12.9856 ,77.7480,23,8
999,13.0595 ,77.6607,34,1
1000,13.0455 ,77.5274,23,9
1001,13.0349 ,77.5316,30,1
1002,13.0541 ,77.5973,33,7
1003,12.9034 ,77.4970,17,4
1004,12.9197 ,77.5027,26,10
1005,12.8695 ,77.5449,31,5
1006,12.8772 ,77.7050,18,7
1007,13.0993 ,77.7077,17,5
1008,13.0149 ,77.7152,24,4
1009,12.8472 ,77.5653,24,5
1010,12.8977 ,77.6208,27,10
1011,12.9059 ,77.6477,31,2
1012,12.8452 ,77.5935,15,9
1013,13.0550 ,77.5917,23,10
1014,13.0105 ,77.7212,34,1
1015,12.9922 ,77.5643,28,1
1016,13.0289 ,77.5779,23,4
1017,12.9999 ,77.6586,17,9
1018,12.9329 ,77.5791,15,1
1019,13.0659 ,77.5164,33,10
1020,12.9536 ,77.4931,23,4
1021,12.9626 ,77.4995,25,2
1022,12.8430 ,77.6529,30,5
1023,12.8576 ,77.5876,30,9
1024,12.8481 ,77.7155,20,6
1025,12.9749 ,77.6947,25,9
1026,12.8545 ,77.6266,21,3
1027,12.8875 ,77.4934,18,4
1028,12.9174 ,77.5042,25,6
1029,12.9696 ,77.5775,27,1
1030,13.0868 ,77.4832,28,4
1031,12.8773 ,77.5778,18,9
1032,13.0853 ,77.6419,30,1
1033,12.9070 ,77.5923,21,4
1034,12.9034 ,77.5178,18,3
1035,12.9863 ,77.6049,23,1
1036,12.9363 ,77.6450,31,4
1037,12.9117 ,77.6698,21,7
1038,12.9415 ,77.5271,17,5
1039,12.9798 ,77.4935,32,1
1040,12.9936 ,77.5169,32,10
1041,13.0940 ,77.6324,35,2
1042,12.8955 ,77.7110,26,6
1043,13.0201 ,77.6018,15,6
1044,12.8489 ,77.6360,15,1
1045,12.8657 ,77.6934,33,3
1046,13.0805 ,77.5457,28,6
1047,12.9900 ,77.5295,17,9
1048,13.0886 ,77.6308,22,5
1049,12.9653 ,77.5754,23,9
1050,12.8523 ,77.4990,32,7
1051,13.0315 ,77.5039,33,4
1052,12.9158 ,77.6270,35,8
1053,12.8921 ,77.6589,19,7
1054,12.9619 ,77.6016,35,10
1055,12.9750 ,77.6369,31,8
1056,12.9475 ,77.5149,19,9
1057,13.0891 ,77.6076,19,7
1058,13.0881 ,77.6537,16,6
1059,12.8955 ,77.6873,20,10
1060,13.0228 ,77.5693,19,1
1061,12.9431 ,77.6808,21,6
1062,12.9843 ,77.4859,17,7
1063,13.0620 ,77.5514,24,1
1064,13.0031 ,77.6076,27,7
1065,12.9373 ,77.5102,17,4
1066,13.0258 ,77.5773,28,8
1067,12.9003 ,77.7008,35,1
1068,12.8680 ,77.6290,28,2
1069,12.8769 ,77.6761,20,8
1070,13.0107 ,77.6183,18,7
1071,12.9727 ,77.6773,34,8
1072,12.9316 ,77.7245,35,7
1073,12.8936 ,77.5363,26,6
1074,13.0343 ,77.4844,33,4
1075,13.0887 ,77.5000,34,1
1076,13.0534 ,77.6050,22,3
1077,13.0672 ,77.7145,22,3
1078,12.8469 ,77.6498,17,9
1079,12.8623 ,77.4849,33,1
1080,12.8830 ,77.5981,15,6
1081,12.8817 ,77.7490,16,1
1082,12.8577 ,77.6197,24,9
1083,13.0972 ,77.6539,24,9
1084,12.8932 ,77.5614,20,6
1085,12.9511 ,77.5698,26,3
1086,13.0900 ,77.5689,32,10
1087,13.0293 ,77.5434,35,1
1088,12.9111 ,77.5876,28,3
1089,12.9673 ,77.5763,26,3
1090,12.9600 ,77.7274,15,8
1091,13.0604 ,77.7140,25,3
1092,12.8824 ,77.5977,23,9
1093,13.0933 ,77.5130,29,2
1094,13.0171 ,77.6703,18,9
1095,12.9006 ,77.6636,34,10
1096,13.0892 ,77.4863,28,8
1097,12.9160 ,77.7363,20,10
1098,12.9367 ,77.5091,25,6
1099,12.9577 ,77.5876,34,8
1100,12.8891 ,77.6651,22,8
1101,13.0942 ,77.6139,21,5
1102,13.0333 ,77.6438,31,6
1103,13.0992 ,77.5905,30,3
1104,12.8928 ,77.6237,34,8
1105,13.0914 ,77.5833,20,9
1106,12.9763 ,77.6971,18,2
1107,12.9546 ,77.4830,25,8
1108,13.0813 ,77.6632,33,10
1109,12.8677 ,77.6868,15,5
1110,13.1004 ,77.5521,33,4
1111,13.0374 ,77.6672,28,10
1112,12.9096 ,77.5832,35,9
1113,12.8415 ,77.6732,16,6
1114,13.0771 ,77.5792,20,10
1115,13.0999 ,77.5061,21,4
1116,12.9387 ,77.7043,30,2
1117,13.0928 ,77.7004,31,9
1118,13.0043 ,77.6712,22,10
1119,13.0030 ,77.6373,32,6
1120,12.8442 ,77.6354,24,1
1121,12.9474 ,77.6158,27,10
1122,13.0165 ,77.7019,25,9
1123,13.0740 ,77.5110,19,2
1124,13.0308 ,77.5907,27,7
1125,12.9748 ,77.5203,16,4
1126,13.0597 ,77.7137,31,8
1127,12.8441 ,77.7341,30,7
1128,12.9640 ,77.5520,28,2
1129,13.0843 ,77.4998,17,8
1130,12.8434 ,77.5309,30,7
1131,12.8553 ,77.5841,15,10
1132,12.8918 ,77.6402,19,8
1133,12.9600 ,77.5673,35,10
1134,12.9439 ,77.4968,24,10
1135,13.0340 ,77.7252,24,8
1136,12.9266 ,77.4978,15,6
1137,13.0328 ,77.7048,27,6
1138,13.0117 ,77.5453,28,5
1139,12.9294 ,77.7368,26,9
1140,13.0101 ,77.5528,20,5
1141,12.9328 ,77.6620,21,9
1142,12.9137 ,77.5658,26,7
1143,13.0113 ,77.4966,17,7
1144,13.0079 ,77.7047,25,1
1145,12.9704 ,77.6024,20,4
1146,13.0159 ,77.5860,19,9
1147,12.9103 ,77.6727,35,1
1148,12.8595 ,77.7055,29,4
1149,12.9245 ,77.7312,31,10
1150,12.8959 ,77.6151,30,10
1151,12.9795 ,77.6527,21,7
1152,12.8570 ,77.7378,20,8
1153,12.9660 ,77.5289,17,9
1154,12.9766 ,77.5153,21,2
1155,12.9371 ,77.6548,15,10
1156,12.9449 ,77.6059,20,4
1157,13.0983 ,77.6840,20,7
1158,13.0498 ,77.7389,24,2
1159,13.0848 ,77.5416,31,5
1160,12.9248 ,77.5993,35,7
1161,13.0329 ,77.7133,21,4
1162,12.9505 ,77.6973,33,8
1163,12.9029 ,77.6547,22,1
1164,12.8668 ,77.5236,24,6
1165,13.0878 ,77.5192,20,6
1166,12.9895 ,77.5990,19,5
1167,13.0805 ,77.6955,30,5
1168,12.9088 ,77.5617,21,8
1169,12.8521 ,77.6042,21,2
1170,13.0099 ,77.6777,31,4
1171,12.9972 ,77.5333,17,6
1172,12.8857 ,77.6489,25,6
1173,13.0476 ,77.6756,31,3
1174,12.9880 ,77.7280,30,10
1175,12.8891 ,77.5401,20,3
1176,12.9529 ,77.7331,20,6
1177,12.9418 ,77.6430,22,8
1178,12.8677 ,77.5842,31,5
1179,12.9509 ,77.4920,27,10
1180,12.9164 ,77.5941,33,4
1181,12.9063 ,77.5142,21,6
1182,12.8577 ,77.6632,27,5
1183,13.0493 ,77.5601,15,5
1184,13.0622 ,77.5715,20,5
1185,13.0243 ,77.5384,20,3
1186,12.9913 ,77.5704,35,6
1187,13.0792 ,77.4893,26,3
1188,12.9735 ,77.6327,24,7
1189,13.0143 ,77.6366,17,4
1190,12.8906 ,77.5030,30,8
1191,12.8658 ,77.6629,29,4
1192,12.9050 ,77.6749,29,4
1193,13.0444 ,77.5585,25,5
1194,12.9081 ,77.6645,18,9
1195,13.0263 ,77.6450,20,5
1196,13.0246 ,77.5174,35,5
1197,12.9503 ,77.7025,31,4
1198,13.0425 ,77.5926,23,4
1199,12.8920 ,77.6022,35,10
1200,12.8568 ,77.6732,34,4
1201,12.9214 ,77.5103,16,2
1202,12.9698 ,77.5705,26,8
1203,13.0052 ,77.4888,28,4
1204,12.8529 ,77.7107,27,1
1205,12.8554 ,77.4891,26,7
1206,13.0318 ,77.4971,27,2
1207,12.9905 ,77.5798,25,2
1208,12.9661 ,77.6737,34,3
1209,13.0788 ,77.6948,24,6
1210,12.9342 ,77.6659,15,1
1211,13.0681 ,77.6929,33,3
1212,12.8651 ,77.5217,19,1
1213,13.0046 ,77.7343,34,8
1214,12.8847 ,77.7286,25,2
1215,12.9077 ,77.6810,31,5
1216,13.0467 ,77.7497,22,6
1217,12.9980 ,77.6344,21,5
1218,12.8925 ,77.7184,29,3
1219,13.0465 ,77.5334,24,7
1220,12.8619 ,77.5510,35,7
1221,12.8938 ,77.6729,29,3
1222,13.0365 ,77.6201,30,3
1223,12.8989 ,77.5968,32,7
1224,13.0969 ,77.5053,24,4
1225,12.9643 ,77.5717,23,5
1226,12.9102 ,77.7155,35,10
1227,12.9225 ,77.6171,27,4
1228,13.0184 ,77.6786,34,3
1229,12.9357 ,77.7314,27,9
1230,13.0005 ,77.6118,35,4
1231,13.0380 ,77.7166,33,9
1232,13.0714 ,77.6633,17,7
1233,12.9517 ,77.6107,20,10
1234,12.9098 ,77.5530,15,9
1235,12.8696 ,77.7282,35,1
1236,12.8851 ,77.6574,23,5
1237,12.8677 ,77.5225,29,3
1238,12.8483 ,77.6559,20,10
1239,12.8671 ,77.6297,26,7
1240,13.0688 ,77.5864,18,9
1241,12.9836 ,77.7250,33,3
1242,12.8564 ,77.7435,22,6
1243,13.0797 ,77.6392,31,5
1244,12.8725 ,77.4912,21,4
1245,12.8730 ,77.5906,29,6
1246,12.8522 ,77.5872,35,2
1247,12.9255 ,77.6564,15,4
1248,13.0785 ,77.5566,15,5
1249,12.9222 ,77.5572,35,2
1250,12.9483 ,77.5934,35,10
1251,12.8688 ,77.7035,25,3
1252,13.0069 ,77.5986,25,8
1253,13.0771 ,77.6730,31,9
1254,13.0598 ,77.5667,20,1
1255,13.0407 ,77.6272,17,1
1256,12.9887 ,77.6615,29,1
1257,12.9366 ,77.7104,33,5
1258,13.0174 ,77.4827,25,4
1259,12.8784 ,77.6396,22,9
1260,13.0323 ,77.7252,20,4
1261,12.8965 ,77.7048,34,3
1262,12.8733 ,77.6524,21,10
1263,12.9828 ,77.6610,26,6
1264,13.0429 ,77.6312,33,3
1265,12.9788 ,77.5109,16,10
1266,13.0595 ,77.5848,15,7
1267,12.8433 ,77.7346,17,6
1268,12.8427 ,77.5826,33,10
1269,12.9925 ,77.6382,23,3
1270,13.0578 ,77.5411,20,5
1271,13.0454 ,77.5710,16,1
1272,13.0943 ,77.7172,32,8
1273,13.0389 ,77.6184,26,6
1274,12.8678 ,77.5681,15,4
1275,13.0944 ,77.6637,16,5
1276,12.9522 ,77.5777,31,6
1277,12.9518 ,77.5833,21,5
1278,13.0590 ,77.4979,17,8
1279,13.0669 ,77.7480,15,5
1280,13.0686 ,77.7065,30,10
1281,13.0428 ,77.6782,31,6
1282,13.0519 ,77.6976,21,3
1283,12.9716 ,77.7159,32,4
1284,12.8548 ,77.7022,15,6
1285,13.0617 ,77.6931,26,3
1286,12.9232 ,77.5660,18,3
1287,13.0656 ,77.6852,16,5
1288,13.0448 ,77.5163,22,6
1289,13.0905 ,77.6618,18,1
1290,12.8422 ,77.6325,20,2
1291,13.0489 ,77.6477,19,3
1292,13.0296 ,77.5162,19,6
1293,12.9930 ,77.5683,31,7
1294,12.8875 ,77.6471,25,9
1295,12.9728 ,77.6153,27,4
1296,12.9840 ,77.6796,27,2
1297,13.0668 ,77.7074,22,2
1298,12.9216 ,77.5561,24,2
1299,12.9462 ,77.5529,28,2
1300,12.8703 ,77.7157,32,3
1301,13.0442 ,77.6540,29,5
1302,12.9675 ,77.6574,17,6
1303,13.0622 ,77.6314,33,7
1304,13.0778 ,77.5926,32,1
1305,13.0289 ,77.5481,24,9
1306,13.0265 ,77.5830,31,5
1307,13.0537 ,77.7228,22,5
1308,13.0158 ,77.6451,26,10
1309,12.9957 ,77.6279,35,6
1310,13.0356 ,77.5805,33,7
1311,13.0230 ,77.6083,34,10
1312,12.9165 ,77.4907,15,8
1313,13.0871 ,77.5144,17,2
1314,12.9389 ,77.6489,35,7
1315,12.8608 ,77.6542,17,5
1316,13.0863 ,77.6986,28,5
1317,12.9639 ,77.5655,24,7
1318,12.8599 ,77.7454,21,8
1319,13.0648 ,77.7001,33,7
1320,13.0436 ,77.6281,30,7
1321,13.0015 ,77.6007,20,3
1322,12.8796 ,77.7157,15,9
1323,12.9633 ,77.7496,19,7
1324,12.8522 ,77.5309,27,6
1325,12.9318 ,77.6204,34,5
1326,13.0494 ,77.6050,20,3
1327,12.8736 ,77.7325,22,5
1328,12.8741 ,77.7122,17,9
1329,12.8548 ,77.5143,27,4
1330,12.9703 ,77.7120,27,5
1331,13.0848 ,77.6431,19,4
1332,12.9632 ,77.5501,17,6
1333,12.8739 ,77.7490,30,2
1334,12.8473 ,77.7103,26,10
1335,12.8692 ,77.6485,34,8
1336,12.9561 ,77.6647,22,4
1337,12.9608 ,77.6381,35,7
1338,13.0197 ,77.6215,34,9
1339,13.0478 ,77.5060,26,6
1340,13.0499 ,77.6590,28,9
1341,13.0647 ,77.5052,22,5
1342,13.0249 ,77.4846,35,5
1343,12.9361 ,77.6680,35,1
1344,12.9228 ,77.7399,25,4
1345,12.9777 ,77.5346,24,8
1346,12.8566 ,77.6770,35,10
1347,12.9123 ,77.5277,32,1
1348,13.0841 ,77.7366,25,5
1349,12.9769 ,77.5095,15,4
1350,13.0096 ,77.5724,23,3
1351,12.8696 ,77.6559,31,1
1352,12.9383 ,77.7150,23,6
1353,13.0276 ,77.6823,22,6
1354,12.9172 ,77.5034,32,10
1355,12.9797 ,77.5397,17,3
1356,12.9546 ,77.5876,29,6
1357,13.0565 ,77.5140,21,8
1358,12.8744 ,77.6871,26,6
1359,12.9646 ,77.5124,32,5
1360,12.8562 ,77.6338,29,8
1361,12.9038 ,77.5914,16,8
1362,12.9699 ,77.6768,24,4
1363,13.0663 ,77.7074,35,4
1364,13.0765 ,77.5432,23,8
1365,13.0896 ,77.4988,28,9
1366,13.0219 ,77.4960,30,7
1367,12.8450 ,77.6549,21,7
1368,12.9810 ,77.6501,32,8
1369,13.0980 ,77.6952,19,7
1370,13.0665 ,77.6550,28,9
1371,12.9887 ,77.5884,23,7
1372,12.9539 ,77.7140,17,7
1373,12.8722 ,77.7060,28,6
1374,12.9632 ,77.6786,19,3
1375,12.9352 ,77.4970,28,9
1376,12.9302 ,77.6791,35,6
1377,12.9111 ,77.6388,24,4
1378,12.9515 ,77.7104,20,4
1379,13.0005 ,77.6046,28,9
1380,13.0545 ,77.5147,20,5
1381,12.9881 ,77.6746,27,5
1382,13.0491 ,77.6802,20,9
1383,13.0009 ,77.5951,29,5
1384,13.0403 ,77.7369,29,1
1385,12.8693 ,77.5434,25,10
1386,13.0796 ,77.5859,32,5
1387,12.9710 ,77.7047,23,10
1388,12.9239 ,77.6292,35,10
1389,12.8987 ,77.6550,27,4
1390,12.9700 ,77.5352,28,3
1391,13.0835 ,77.5318,34,1
1392,13.0275 ,77.7329,16,10
1393,12.9536 ,77.6607,31,5
1394,12.8692 ,77.6284,20,8
1395,12.9225 ,77.5376,23,4
1396,12.9548 ,77.5289,28,3
1397,12.8547 ,77.5311,16,1
1398,12.9438 ,77.5435,25,9
1399,12.9012 ,77.5681,18,2
1400,13.0856 ,77.5741,29,1
1401,12.8707 ,77.5103,26,1
1402,13.0781 ,77.6167,18,9
1403,13.0493 ,77.5744,30,6
1404,12.9520 ,77.4859,26,8
1405,12.9206 ,77.6510,16,1
1406,12.8748 ,77.4891,15,3
1407,13.0231 ,77.6767,17,7
1408,12.8658 ,77.5220,24,3
1409,12.9992 ,77.5929,17,9
1410,13.0590 ,77.4948,20,10
1411,13.0019 ,77.7353,30,9
1412,12.8706 ,77.5681,20,4
1413,12.9002 ,77.5372,30,8
1414,12.9448 ,77.6215,28,6
1415,12.9741 ,77.5908,15,9
1416,12.9845 ,77.6915,30,5
1417,12.9867 ,77.6769,19,2
1418,12.9412 ,77.5568,31,10
1419,13.0267 ,77.6645,26,3
1420,12.9011 ,77.7240,15,8
1421,13.0738 ,77.5322,23,4
1422,12.9965 ,77.5157,35,5
1423,13.0757 ,77.6769,26,4
1424,13.0545 ,77.5372,20,4
1425,12.9594 ,77.5867,18,4
1426,12.9622 ,77.6302,16,7
1427,12.8786 ,77.7265,31,6
1428,12.9207 ,77.6827,29,8
1429,12.9073 ,77.6231,18,6
1430,12.8552 ,77.7244,19,10
1431,12.9164 ,77.5885,27,6
1432,12.9143 ,77.4948,26,6
1433,13.0766 ,77.7362,19,2
1434,13.0816 ,77.6220,35,2
1435,12.8675 ,77.6236,31,4
1436,12.9962 ,77.5092,22,3
1437,12.9042 ,77.6101,17,5
1438,13.0900 ,77.5795,16,9
1439,12.9757 ,77.7011,27,10
1440,12.8424 ,77.5036,28,9
1441,12.9485 ,77.6632,24,7
1442,13.0557 ,77.6289,24,7
1443,13.0595 ,77.5436,20,8
1444,12.8604 ,77.6330,25,8
1445,12.9306 ,77.7158,17,10
1446,13.0951 ,77.6609,31,4
1447,12.9845 ,77.6796,25,4
1448,13.0649 ,77.6510,27,3
1449,12.9975 ,77.6695,33,10
1450,13.0479 ,77.5299,33,10
1451,12.9966 ,77.6038,24,3
1452,13.0283 ,77.5175,17,9
1453,12.9952 ,77.6776,18,2
1454,12.9085 ,77.6185,32,7
1455,12.8526 ,77.5578,16,8
1456,13.1003 ,77.5761,22,3
1457,12.9341 ,77.5450,33,7
1458,13.0332 ,77.6359,21,9
1459,13.0425 ,77.5676,26,10
1460,12.9684 ,77.6728,24,8
1461,12.8970 ,77.6475,20,8
1462,12.9814 ,77.6931,25,7
1463,12.9471 ,77.6794,18,7
1464,13.0845 ,77.6733,23,8
1465,13.0374 ,77.7073,32,5
1466,12.9481 ,77.7335,17,4
1467,13.0248 ,77.4876,31,9
1468,13.0829 ,77.6619,25,7
1469,12.8878 ,77.7370,17,4
1470,12.9718 ,77.5476,35,3
1471,13.0595 ,77.5721,25,5
1472,13.0817 ,77.7288,34,3
1473,12.9937 ,77.5545,24,10
1474,13.0670 ,77.6030,27,4
1475,12.9989 ,77.6634,35,9
1476,12.8905 ,77.6640,31,3
1477,13.0822 ,77.7243,35,8
1478,12.9924 ,77.6846,26,9
1479,12.9122 ,77.7349,34,2
1480,13.0428 ,77.5606,22,10
1481,12.9911 ,77.6146,29,5
1482,13.0159 ,77.5170,24,5
1483,13.0280 ,77.6830,15,2
1484,13.0989 ,77.7209,24,5
1485,12.8797 ,77.5177,18,5
1486,13.0833 ,77.6237,17,1
1487,13.0697 ,77.5992,16,5
1488,13.0150 ,77.5341,16,10
1489,13.0646 ,77.6886,25,9
1490,12.9509 ,77.5344,23,1
1491,12.9560 ,77.6068,28,8
1492,12.9446 ,77.4849,19,2
1493,12.9777 ,77.5173,33,7
1494,13.0787 ,77.5420,15,1
1495,13.0533 ,77.6648,20,5
1496,12.9874 ,77.5698,28,10
1497,13.0667 ,77.6818,34,4
1498,12.9535 ,77.5826,33,2
1499,12.9448 ,77.5870,17,9
1500,12.8602 ,77.7032,24,9
1501,12.9560 ,77.6376,28,10
1502,13.0665 ,77.4865,18,10
1503,13.0144 ,77.5040,23,10
1504,12.9271 ,77.6358,29,6
1505,13.0556 ,77.5971,22,6
1506,12.8797 ,77.6373,32,10
1507,12.9346 ,77.5071,16,9
1508,13.0325 ,77.5317,16,2
1509,12.9702 ,77.5316,15,7
1510,13.0556 ,77.6117,18,10
1511,12.9918 ,77.5386,33,4
1512,12.8636 ,77.6415,24,9
1513,12.8725 ,77.5828,24,1
1514,12.9431 ,77.6508,24,7
1515,12.8941 ,77.6775,23,6
1516,13.0388 ,77.6489,34,1
1517,12.9611 ,77.6667,16,5
1518,13.0871 ,77.4891,31,10
1519,12.8969 ,77.7071,18,4
1520,12.9671 ,77.4943,18,4
1521,13.0314 ,77.7188,24,1
1522,12.9756 ,77.7036,27,3
